tip_id,DOB,GraduatedDate,InterviewedDate,StartDate,EndDate,DriversLicense,Course,CreatedDate
1463,1996-01-13,,2022-02-09,2022-03-28,2022-10-17,No,Introduction to Masonry,2022-02-09
1464,1990-09-01,,2022-02-09,2022-02-28,2022-02-02,No,Introduction to Masonry,2022-02-09
1465,1996-02-29,,2022-02-09,2022-02-16,2022-02-18,No,Introduction to Masonry,2022-02-09
1466,2002-01-19,,2022-02-09,2022-02-14,2022-04-06,Yes,Introduction to Masonry,2022-02-09
1467,1999-02-11,2022-05-06,2022-02-17,2022-02-21,2022-05-06,Yes,Introduction to Masonry,2022-02-17
1468,1982-10-08,2022-05-20,2022-02-17,2022-02-21,2022-05-20,No,Carpentry,2022-02-17
1469,2000-08-17,,2022-02-17,2022-02-21,,No,Introduction to Masonry,2022-02-17
1470,1999-02-22,,2022-02-24,,,No,Introduction to Masonry,2022-02-24
1471,2002-07-06,2022-05-20,2022-02-24,2022-02-28,2022-05-20,Yes,Carpentry,2022-02-24
1472,2003-06-10,2022-07-29,2022-02-24,2022-03-14,2022-07-29,Yes,Carpentry,2022-02-24
1473,2001-09-29,2022-05-20,2022-02-24,2022-03-07,2022-05-20,Yes,Introduction to Masonry,2022-02-24
1474,2000-11-14,2022-05-20,2022-03-10,2022-03-14,2022-05-20,Yes,Carpentry,2022-03-10
1475,2002-10-13,,2024-10-24,2024-10-28,2024-11-04,No,Introduction to Masonry,2022-03-10
1476,1983-10-05,,2022-03-10,2022-03-14,2022-03-17,No,Introduction to Masonry,2022-03-10
1477,2001-07-10,,2022-03-10,2022-03-14,2022-04-21,Yes,Introduction to Masonry,2022-03-10
1478,1991-02-24,,2022-03-10,,,Yes,Introduction to Masonry,2022-03-10
1479,2000-01-04,,2022-03-10,2022-03-14,2022-04-08,No,Introduction to Masonry,2022-03-10
1480,2002-05-02,2022-07-29,2022-03-10,2022-03-21,2022-07-29,Yes,Carpentry,2022-03-10
1481,1987-01-24,2022-05-27,2022-03-10,2022-03-14,2022-05-27,No,Introduction to Masonry,2022-03-10
1482,1999-12-03,,2022-03-22,2022-03-28,2022-05-20,No,Introduction to Masonry,2022-03-22
1483,2000-12-06,2022-07-29,2022-03-22,2022-04-04,2022-07-29,Yes,Carpentry,2022-03-22
1484,1987-05-17,,2022-03-22,,,No,Introduction to Masonry,2022-03-22
1485,1992-09-16,,2022-03-22,2022-03-28,2023-01-04,No,Introduction to Masonry,2022-03-22
1486,1995-03-17,,2022-03-22,2022-03-29,2022-04-28,No,Introduction to Masonry,2022-03-22
1487,1988-01-09,,2022-03-31,,,Yes,Introduction to Masonry,2022-03-31
1488,1997-09-26,2022-06-24,2022-03-31,2022-04-04,2022-06-24,No,Introduction to Masonry,2022-03-31
1489,1994-02-19,,2022-03-31,,,Yes,Introduction to Masonry,2022-03-31
1490,2002-10-14,,2022-04-05,2022-04-11,2022-04-14,No,Introduction to Masonry,2022-04-05
1491,2001-05-14,,2022-04-05,2022-04-11,2022-04-28,Yes,Introduction to Masonry,2022-04-05
1492,1993-10-17,,2022-04-05,,,Yes,Introduction to Masonry,2022-04-05
1493,1990-05-09,,2022-04-05,,,Yes,Introduction to Masonry,2022-04-05
1494,1996-05-23,,2022-04-14,,,Yes,Introduction to Masonry,2022-04-14
1495,1995-06-06,,2022-04-14,2022-04-25,2022-04-28,No,Introduction to Masonry,2022-04-14
1496,1989-01-19,,2022-04-14,2022-04-18,2022-06-03,No,Introduction to Masonry,2022-04-14
1497,1994-01-03,,2022-04-14,,,No,Introduction to Masonry,2022-04-14
1498,2002-01-18,,2022-04-14,,,Yes,Introduction to Masonry,2022-04-14
1499,2000-05-30,,2022-04-14,,,No,Introduction to Masonry,2022-04-14
1500,1985-11-10,2022-06-24,2022-04-21,2022-04-25,2022-06-24,No,Introduction to Masonry,2022-04-21
1501,2001-08-13,,2022-04-21,,,No,Introduction to Masonry,2022-04-21
1502,2003-03-15,2022-07-01,2022-04-28,2022-05-02,2022-07-01,Yes,Introduction to Masonry,2022-04-28
1503,2003-04-17,,2022-04-28,,,No,Introduction to Masonry,2022-04-28
1504,2003-05-04,,2022-04-28,,,No,Introduction to Masonry,2022-04-28
1505,1998-11-15,,2022-04-28,,,Yes,Introduction to Masonry,2022-04-28
1506,2001-08-19,,2022-04-28,,,No,Introduction to Masonry,2022-04-28
1507,1985-02-16,,2022-04-28,,,Yes,Introduction to Masonry,2022-04-28
1508,1999-12-31,,2022-04-28,2022-05-02,2022-05-19,Yes,Introduction to Masonry,2022-04-28
1509,1995-03-12,2022-07-29,2022-04-28,2022-05-02,2022-07-29,Yes,Carpentry,2022-04-28
1510,2000-07-04,,2022-05-05,,,Yes,Introduction to Masonry,2022-05-05
1511,2002-02-26,,2022-05-05,,,Yes,Introduction to Masonry,2022-05-05
1512,1989-12-27,,2022-05-05,,,No,Introduction to Masonry,2022-05-05
1513,2004-05-16,,2022-05-05,2022-05-10,2022-06-14,No,Introduction to Masonry,2022-05-05
1514,1984-09-24,,2022-05-05,,,Yes,Introduction to Masonry,2022-05-05
1515,2001-10-24,,2022-05-05,,,Yes,Introduction to Masonry,2022-05-05
1516,1983-07-29,2022-07-29,2022-05-05,2022-05-16,2022-07-29,Yes,Introduction to Masonry,2022-05-05
1517,2000-03-22,2023-10-13,2023-07-13,2023-07-17,2023-10-13,Yes,Carpentry,2022-05-10
1518,1987-11-20,,2022-05-10,,,No,Introduction to Masonry,2022-05-10
1519,1989-12-21,,2022-05-10,2022-05-17,2022-05-19,Yes,Introduction to Masonry,2022-05-10
1520,2002-06-18,,2022-05-10,,,Yes,Introduction to Masonry,2022-05-10
1521,1980-04-12,2022-07-29,2022-05-11,2022-05-16,2022-07-29,No,Carpentry,2022-05-11
1522,1990-05-16,,2022-05-17,2022-05-23,2022-06-01,Yes,Introduction to Masonry,2022-05-17
1523,1998-10-06,,2022-05-17,,,Yes,Introduction to Masonry,2022-05-17
1524,1998-10-07,2023-10-13,2022-05-17,2023-05-15,2023-10-13,Yes,Carpentry,2022-05-17
1525,1989-03-05,2022-08-19,2022-05-17,2022-06-06,2022-08-19,Yes,Introduction to Masonry,2022-05-17
1526,2003-06-05,,2022-05-17,,,Yes,Introduction to Masonry,2022-05-17
1527,1997-10-22,,2022-05-17,,,No,Introduction to Masonry,2022-05-17
1528,1994-05-04,,2022-05-17,,,No,Introduction to Masonry,2022-05-17
1529,1974-05-10,2022-06-24,2022-05-26,2022-05-31,2022-06-24,Yes,Carpentry,2022-05-26
1530,1995-10-29,2022-08-12,2022-05-26,2022-05-31,2022-08-12,No,Introduction to Masonry,2022-05-26
1531,2004-01-05,,2022-05-26,2022-06-01,2022-06-23,No,Introduction to Masonry,2022-05-26
1532,1977-02-02,,2022-05-26,,,No,Introduction to Masonry,2022-05-26
1533,2003-03-22,2022-09-30,2022-05-31,2022-06-01,2022-09-30,No,Carpentry,2022-05-31
1534,1992-08-04,2022-09-30,2022-05-31,2022-06-06,2022-09-30,Yes,Carpentry,2022-05-31
1535,1995-05-26,,2022-05-31,2022-06-02,2022-06-02,No,Introduction to Masonry,2022-05-31
1536,2001-03-14,2022-08-19,2022-05-31,2022-06-06,2022-08-19,Yes,Introduction to Masonry,2022-05-31
1537,2001-10-06,,2022-05-31,2022-06-13,2022-08-02,Yes,Introduction to Masonry,2022-05-31
1538,1997-08-19,,2022-05-31,2022-06-07,2022-06-10,No,Introduction to Masonry,2022-05-31
1539,2002-08-15,2022-08-19,2022-05-31,2022-06-06,2022-08-19,Yes,Introduction to Masonry,2022-05-31
1540,1997-11-23,,2022-06-02,2022-06-06,2022-06-10,No,Introduction to Masonry,2022-06-02
1541,1996-02-06,2022-08-26,2022-06-02,2022-06-13,2022-08-26,No,Introduction to Masonry,2022-06-02
1542,2001-11-28,2022-08-19,2022-06-02,2022-06-06,2022-08-19,Yes,Introduction to Masonry,2022-06-02
1543,1992-12-06,,2022-06-02,2022-06-13,2022-06-29,No,Introduction to Masonry,2022-06-02
1544,2001-11-01,,2022-06-08,,,Yes,Introduction to Masonry,2022-06-08
1545,2002-01-02,,2022-06-15,,,No,Introduction to Masonry,2022-06-15
1546,1986-10-13,,2022-06-15,2022-06-22,2022-06-24,No,Introduction to Masonry,2022-06-15
1547,1993-09-26,,2022-06-15,,,No,Introduction to Masonry,2022-06-15
1548,1993-09-24,,2022-06-15,2022-06-27,2022-07-29,No,Introduction to Masonry,2022-06-15
1549,1999-09-03,,2022-06-15,,,Yes,Introduction to Masonry,2022-06-15
1550,2004-08-08,,2022-06-15,2022-06-27,2022-08-15,No,Introduction to Masonry,2022-06-15
1551,1983-05-18,,2022-06-21,2022-06-27,2022-07-11,No,Introduction to Masonry,2022-06-21
1552,2004-01-07,,2022-06-21,2022-06-22,2022-07-08,No,Introduction to Masonry,2022-06-21
1553,1996-01-09,2022-09-30,2022-06-21,2022-06-22,2022-09-30,No,Carpentry,2022-06-21
1554,2002-07-15,2022-09-09,2022-06-21,2022-06-27,2022-09-09,No,Introduction to Masonry,2022-06-21
1555,1992-08-25,,2022-06-21,2022-06-27,2022-07-01,No,Introduction to Masonry,2022-06-21
1556,2002-12-24,,2022-06-21,2022-06-27,2022-08-15,Yes,Introduction to Masonry,2022-06-21
1557,1995-02-17,,2022-07-05,,,No,Introduction to Masonry,2022-07-05
1558,1999-10-25,,2022-07-05,2022-07-11,2022-08-17,No,Introduction to Masonry,2022-07-05
1559,2000-10-11,,2022-07-05,,,No,Introduction to Masonry,2022-07-05
1560,2001-11-02,,2022-07-05,,,Yes,Introduction to Masonry,2022-07-05
1561,2000-01-27,2022-09-23,2022-07-05,2022-07-11,2022-09-23,Yes,Introduction to Masonry,2022-07-05
1562,1993-01-26,,2022-07-05,2022-07-18,2022-08-30,Yes,Introduction to Masonry,2022-07-05
1563,1992-07-14,,2022-07-14,2022-07-18,2022-07-20,Yes,Introduction to Masonry,2022-07-14
1564,1965-12-21,,2022-07-14,,,No,Introduction to Masonry,2022-07-14
1565,1981-05-04,,2022-07-14,2022-07-26,2022-09-20,Yes,Carpentry,2022-07-14
1566,2002-04-10,2022-10-07,2022-07-14,2022-07-25,2022-10-07,Yes,Introduction to Masonry,2022-07-14
1567,2003-11-07,,2022-07-14,2022-07-26,2022-09-02,Yes,Introduction to Masonry,2022-07-14
1568,1998-02-06,,2022-07-14,2022-07-18,2022-07-29,Yes,Introduction to Masonry,2022-07-14
1569,2004-05-05,,2022-07-14,2022-07-18,2022-08-23,No,Introduction to Masonry,2022-07-14
1570,2002-12-24,,2022-07-14,,,Yes,Introduction to Masonry,2022-07-14
1571,2004-04-27,,2022-07-14,,,No,Introduction to Masonry,2022-07-14
1572,2000-04-16,,2022-07-19,2022-08-02,2022-08-04,No,Introduction to Masonry,2022-07-19
1573,1999-05-08,,2022-07-19,2022-07-25,2022-07-29,Yes,Introduction to Masonry,2022-07-19
1574,2003-07-10,,2024-07-18,2024-07-22,2024-08-20,No,Introduction to Masonry,2022-07-19
1575,1994-11-20,2022-09-30,2022-07-27,2022-08-02,2022-09-30,No,Carpentry,2022-07-27
1576,1982-07-01,,2022-07-27,2022-08-08,2022-08-11,No,Introduction to Masonry,2022-07-27
1577,2002-04-05,2022-10-14,2022-07-27,2022-08-02,2022-10-14,Yes,Introduction to Masonry,2022-07-27
1578,1994-12-21,,2022-08-02,2022-08-15,2022-08-16,No,,2022-08-02
1579,1993-07-24,,2022-08-02,,,No,Introduction to Masonry,2022-08-02
1580,2003-07-10,,2022-08-02,2022-08-08,2022-08-31,Yes,Introduction to Masonry,2022-08-02
1581,2002-10-11,2022-11-04,2022-08-11,2022-08-22,2022-11-04,Yes,Introduction to Masonry,2022-08-11
1582,1992-12-13,2022-11-18,2022-08-11,2022-09-06,2022-11-18,Yes,Introduction to Masonry,2022-08-11
1583,2004-06-19,,2022-08-11,,,No,Introduction to Masonry,2022-08-11
1584,1996-08-23,,2022-08-11,2022-08-15,2022-09-15,No,Introduction to Masonry,2022-08-11
1585,2004-08-26,2022-11-23,2022-08-11,2022-09-12,2022-11-23,Yes,Introduction to Masonry,2022-08-11
1586,2004-07-14,,2022-08-11,2022-08-15,2022-09-06,No,Introduction to Masonry,2022-08-11
1587,1999-05-28,2022-11-04,2022-08-16,2022-08-22,2022-11-04,Yes,Introduction to Masonry,2022-08-16
1588,1991-05-19,2022-11-09,2022-08-16,2022-08-29,2022-11-09,Yes,Carpentry,2022-08-16
1589,1993-12-14,2022-12-09,2022-08-16,2022-08-29,2022-12-09,No,Carpentry,2022-08-16
1590,1995-06-11,2022-12-09,2022-08-16,2022-08-22,2022-12-09,No,Carpentry,2022-08-16
1591,1998-07-28,2022-11-04,2022-08-16,2022-08-22,2022-11-04,Yes,Introduction to Masonry,2022-08-16
1592,1994-10-08,,2022-08-16,,,No,Introduction to Masonry,2022-08-16
1593,2002-06-22,,2022-08-16,,,No,Introduction to Masonry,2022-08-16
1594,2004-02-17,,2022-08-23,,,No,Introduction to Masonry,2022-08-23
1595,1992-01-31,2022-12-09,2022-08-23,2022-08-29,2022-12-09,Yes,Carpentry,2022-08-23
1596,1994-10-29,,2022-08-23,,,No,Introduction to Masonry,2022-08-23
1597,1989-02-02,,2022-08-23,,,Yes,Introduction to Masonry,2022-08-23
1598,1999-05-12,,2022-08-23,2022-09-06,2022-10-21,No,Introduction to Masonry,2022-08-23
1599,1999-05-12,,2022-08-30,2022-09-14,2022-09-28,No,Introduction to Masonry,2022-08-30
1600,1973-08-20,2022-12-09,2022-08-30,2022-09-06,2022-12-09,Yes,Carpentry,2022-08-30
1601,2004-06-18,2022-11-23,2022-08-30,2022-09-12,2022-11-23,Yes,Introduction to Masonry,2022-08-30
1602,1996-05-03,2022-12-09,2022-08-30,2022-09-12,2022-12-09,Yes,Carpentry,2022-08-30
1603,2002-04-07,,2022-08-30,2022-09-26,2022-09-26,No,Introduction to Masonry,2022-08-30
1604,2003-10-13,,2022-09-08,,,No,Introduction to Masonry,2022-09-08
1605,2003-08-22,2022-11-23,2022-09-08,2022-09-12,2022-11-23,Yes,Introduction to Masonry,2022-09-08
1606,1994-08-20,,2022-09-08,2022-09-12,2022-10-04,Yes,Introduction to Masonry,2022-09-08
1607,1993-10-31,,2022-09-08,2022-09-12,2022-10-05,No,Introduction to Masonry,2022-09-08
1608,1992-12-23,,2022-09-08,2022-09-19,2022-09-26,Yes,Introduction to Masonry,2022-09-08
1609,2000-11-30,,2022-09-15,2022-09-19,2022-09-30,Yes,Introduction to Masonry,2022-09-15
1610,2000-02-19,,2022-09-15,2022-09-19,2022-09-23,No,Introduction to Masonry,2022-09-15
1611,2003-02-13,,2022-09-15,2024-02-12,2024-04-12,Yes,Carpentry,2022-09-15
1612,2002-04-05,,2022-09-15,,,Yes,Introduction to Masonry,2022-09-15
1613,1993-09-27,2022-11-23,2022-09-20,2022-09-26,2022-11-23,Yes,Introduction to Masonry,2022-09-20
1614,1989-07-17,,2022-09-20,2022-09-26,2022-10-18,No,Introduction to Masonry,2022-09-20
1615,2022-09-20,,2022-09-20,,,Yes,Introduction to Masonry,2022-09-20
1616,1985-11-20,,2022-09-20,2022-10-03,2022-10-11,Yes,Introduction to Masonry,2022-09-20
1617,2001-10-07,,2022-09-20,,,No,Introduction to Masonry,2022-09-20
1618,1997-05-26,,2022-09-20,,,No,Introduction to Masonry,2022-09-20
1619,2004-01-22,,2022-09-20,2022-09-27,2022-09-30,No,Introduction to Masonry,2022-09-20
1620,1985-10-30,,2022-09-27,,,Yes,Introduction to Masonry,2022-09-27
1621,1989-10-30,,2022-09-27,,,Yes,Introduction to Masonry,2022-09-27
1622,1990-11-27,,2022-09-27,2022-10-10,2022-10-18,No,Introduction to Masonry,2022-09-27
1623,1986-05-19,2022-12-23,2022-09-27,2022-10-10,2022-12-23,No,Introduction to Masonry,2022-09-27
1624,2003-01-06,,2022-09-27,2022-10-17,2022-10-17,No,Introduction to Masonry,2022-09-27
1625,1996-12-09,2022-12-23,2022-10-04,2022-10-11,2022-12-23,Yes,Introduction to Masonry,2022-10-04
1626,2001-10-25,,2022-10-04,,,No,Introduction to Masonry,2022-10-04
1627,1978-04-20,2024-05-31,2024-03-14,2024-03-18,2024-05-31,No,Introduction to Masonry,2022-10-04
1628,2004-01-30,,2024-02-28,2024-03-04,2024-04-12,Yes,Introduction to Masonry,2022-10-04
1629,1989-12-28,,2022-10-04,,,No,Introduction to Masonry,2022-10-04
1630,2003-07-28,,2022-10-10,2022-10-17,2022-10-17,Yes,Introduction to Masonry,2022-10-10
1631,1989-11-03,,2022-10-17,,,Yes,Introduction to Masonry,2022-10-17
1632,1993-11-25,2023-01-20,2022-10-17,2022-11-07,2023-01-20,Yes,Introduction to Masonry,2022-10-17
1633,2002-02-14,2023-02-13,2022-10-17,2022-10-31,2023-02-13,Yes,Carpentry,2022-10-17
1634,1992-08-18,,2022-10-17,,,Yes,Introduction to Masonry,2022-10-17
1635,1999-11-15,2023-02-24,2022-10-25,2022-10-31,2023-02-24,Yes,Carpentry,2022-10-25
1636,1993-03-17,,2022-10-25,,,Yes,Introduction to Masonry,2022-10-25
1637,2003-03-15,,2022-10-25,,,Yes,Introduction to Masonry,2022-10-25
1638,1998-11-30,2023-02-13,2022-10-25,2022-11-28,2023-02-13,Yes,Carpentry,2022-10-25
1639,2002-07-18,,2022-10-25,2022-10-31,2022-11-14,Yes,Introduction to Masonry,2022-10-25
1640,1998-08-02,,2022-10-25,,,Yes,Introduction to Masonry,2022-10-25
1641,1987-01-15,,2022-10-25,2022-11-28,2022-12-19,Yes,Introduction to Masonry,2022-10-25
1642,2001-05-17,,2022-10-25,,,No,Introduction to Masonry,2022-10-25
1643,1995-07-30,2023-02-03,2022-11-01,2022-11-14,2023-02-03,Yes,Introduction to Masonry,2022-11-01
1644,2001-10-11,2023-01-20,2022-11-01,2022-11-08,2023-01-20,Yes,Introduction to Masonry,2022-11-01
1645,1994-01-12,2023-02-03,2022-11-01,2022-11-14,2023-02-03,Yes,Introduction to Masonry,2022-11-01
1646,1986-07-31,,2022-11-01,2022-11-07,2022-11-30,No,Introduction to Masonry,2022-11-01
1647,1978-12-10,2023-02-24,2022-11-08,2022-11-14,2023-02-24,No,Carpentry,2022-11-08
1648,1996-04-04,,2022-11-08,2022-11-14,2023-01-04,No,Introduction to Masonry,2022-11-08
1649,1998-06-08,,2022-11-08,2022-11-28,2022-12-02,No,Introduction to Masonry,2022-11-08
1650,2000-06-29,,2022-11-08,2022-11-14,2022-11-21,No,Introduction to Masonry,2022-11-08
1651,1987-12-12,,2022-11-16,,,Yes,Introduction to Masonry,2022-11-16
1652,1991-07-01,,2022-11-16,,,No,Introduction to Masonry,2022-11-16
1653,1997-01-31,,2022-11-16,,,No,Introduction to Masonry,2022-11-16
1654,1993-07-01,,2022-11-16,,,Yes,Introduction to Masonry,2022-11-16
1655,1998-11-22,,2022-11-21,2022-11-29,2022-12-02,No,Introduction to Masonry,2022-11-21
1656,2000-03-17,2023-03-10,2022-11-21,2022-11-28,2023-03-10,Yes,Introduction to Masonry,2022-11-21
1657,1993-12-02,,2022-11-21,2022-11-28,2022-12-02,No,Introduction to Masonry,2022-11-21
1658,1994-03-15,2023-03-03,2022-11-29,2022-12-12,2023-03-03,Yes,Introduction to Masonry,2022-11-29
1659,1999-08-01,2023-04-21,2022-11-29,2022-12-05,2023-04-21,Yes,Carpentry,2022-11-29
1660,1990-08-06,,2022-11-29,2022-12-19,2022-12-21,No,Introduction to Masonry,2022-11-29
1661,1996-05-12,,2022-11-29,,,,Introduction to Masonry,2022-11-29
1662,2002-01-15,,2022-12-06,2023-01-09,2023-01-24,No,Introduction to Masonry,2022-12-06
1663,1987-12-26,2023-02-24,2022-12-06,2022-12-12,2023-02-24,Yes,Carpentry,2022-12-06
1664,1993-07-20,2023-03-10,2022-12-06,2022-12-12,2023-03-10,Yes,Introduction to Masonry,2022-12-06
1665,1987-05-15,,2022-12-06,,,No,Introduction to Masonry,2022-12-06
1666,2004-04-26,,2022-12-06,2022-12-19,2022-12-22,No,Introduction to Masonry,2022-12-06
1667,1995-01-30,,2022-12-06,,,No,Introduction to Masonry,2022-12-06
1668,2004-06-13,,2023-04-20,2023-04-24,2023-04-28,No,Introduction to Masonry,2022-12-06
1669,1999-05-15,,2022-12-13,,,Yes,Introduction to Masonry,2022-12-13
1670,1994-05-29,2023-02-24,2022-12-13,2022-12-19,2023-02-24,Yes,Carpentry,2022-12-13
1671,2005-02-04,,2024-08-29,2024-09-09,2024-09-20,No,Introduction to Masonry,2022-12-13
1672,1998-11-21,,2022-12-13,,,Yes,Introduction to Masonry,2022-12-13
1673,1991-09-06,,2022-12-13,2023-01-03,2023-01-06,Yes,Introduction to Masonry,2022-12-13
1674,2002-02-19,,2022-12-13,,,Yes,Introduction to Masonry,2022-12-13
1675,2003-04-09,,2022-12-22,,,No,Introduction to Masonry,2022-12-22
1676,2004-06-15,,2022-12-22,2023-01-03,2023-01-20,No,Introduction to Masonry,2022-12-22
1677,1996-11-12,2023-03-17,2022-12-22,2023-01-03,2023-03-17,Yes,Introduction to Masonry,2022-12-22
1678,1999-06-27,,2022-12-22,,,Yes,Introduction to Masonry,2022-12-22
1679,2001-10-14,2023-04-21,2022-12-22,2023-01-03,2023-04-21,Yes,Carpentry,2022-12-22
1680,1999-12-08,2023-03-31,2022-12-22,2023-01-03,2023-03-31,Yes,Introduction to Masonry,2022-12-22
1681,1987-08-04,,2022-12-22,2023-01-04,2023-01-17,No,Introduction to Masonry,2022-12-22
1682,1986-01-28,,2023-01-03,2023-01-09,2023-01-13,Yes,Introduction to Masonry,2023-01-03
1683,1993-11-27,2023-04-21,2023-01-03,2023-01-17,2023-04-21,No,Carpentry,2023-01-03
1684,1993-06-30,,2023-01-03,2023-01-09,2023-01-13,Yes,Introduction to Masonry,2023-01-03
1685,2002-08-06,2023-03-31,2023-01-03,2023-01-17,2023-03-31,No,Introduction to Masonry,2023-01-03
1686,2004-01-15,,2023-01-03,,,Yes,Introduction to Masonry,2023-01-03
1687,1993-04-07,2023-04-21,2023-01-12,2023-01-17,2023-04-21,Yes,Carpentry,2023-01-12
1688,2002-08-26,2023-03-31,2023-01-12,2023-01-17,2023-03-31,Yes,Introduction to Masonry,2023-01-12
1689,1992-02-14,,2023-01-12,,,Yes,Introduction to Masonry,2023-01-12
1690,1997-01-07,2023-06-15,2023-01-17,2023-02-06,2023-06-15,Yes,Carpentry,2023-01-17
1691,2004-08-23,,2023-11-08,,,Yes,Introduction to Masonry,2023-01-17
1692,1994-03-19,2023-04-07,2023-01-17,2023-01-23,2023-04-07,No,Introduction to Masonry,2023-01-17
1693,1998-08-07,,2023-01-17,,,Yes,Introduction to Masonry,2023-01-17
1694,2003-10-31,,2023-01-17,2023-03-06,2023-03-10,No,Introduction to Masonry,2023-01-17
1695,1990-02-23,2023-06-15,2023-01-24,2023-01-30,2023-06-15,Yes,Carpentry,2023-01-24
1696,1989-10-28,2023-04-14,2023-01-24,2023-01-30,2023-04-14,Yes,Introduction to Masonry,2023-01-24
1697,2000-02-06,2023-04-21,2023-01-24,2023-01-30,2023-04-21,Yes,Carpentry,2023-01-24
1698,2004-01-28,,2023-01-24,2023-02-06,2023-02-10,No,Introduction to Masonry,2023-01-24
1699,1981-04-07,,2023-01-24,,,Yes,Introduction to Masonry,2023-01-24
1700,1995-09-20,,2023-01-24,,,No,Introduction to Masonry,2023-01-24
1701,1994-07-07,,2023-01-31,,,Yes,Introduction to Masonry,2023-01-31
1702,2002-10-16,,2023-01-31,,,No,Introduction to Masonry,2023-01-31
1703,1990-04-13,2023-04-21,2023-01-31,2023-02-06,2023-04-21,Yes,Carpentry,2023-01-31
1704,2003-12-27,2023-08-11,2023-05-18,2023-05-22,2023-08-11,Yes,Carpentry,2023-01-31
1705,2000-10-31,,2023-02-07,,,Yes,Introduction to Masonry,2023-02-07
1706,1998-06-16,,2023-02-07,,,Yes,Introduction to Masonry,2023-02-07
1707,1988-10-24,2023-06-15,2023-02-07,2023-02-13,2023-06-15,Yes,Carpentry,2023-02-07
1708,2002-08-11,,2023-02-07,,,No,Introduction to Masonry,2023-02-07
1709,1991-12-24,2023-04-28,2023-02-09,2023-02-13,2023-04-28,No,Introduction to Masonry,2023-02-09
1710,1998-03-10,,2023-02-09,,,No,Introduction to Masonry,2023-02-09
1711,1995-03-09,2023-06-15,2023-02-09,2023-02-13,2023-06-15,Yes,Carpentry,2023-02-09
1712,1995-12-15,2023-04-28,2023-02-09,2023-02-13,2023-04-28,Yes,Introduction to Masonry,2023-02-09
1713,1985-11-03,,2023-02-15,2023-02-27,2023-03-01,No,Introduction to Masonry,2023-02-15
1714,1999-03-06,2023-06-15,2023-02-15,2023-02-20,2023-06-15,Yes,Carpentry,2023-02-15
1715,2000-06-04,2023-05-12,2023-02-21,2023-02-27,2023-05-12,No,Introduction to Masonry,2023-02-21
1716,1994-07-12,2023-06-15,2023-02-21,2023-02-27,2023-06-15,No,Carpentry,2023-02-21
1717,1995-12-14,2023-06-02,2023-02-21,2023-03-13,2023-06-02,Yes,Introduction to Masonry,2023-02-21
1718,1981-08-20,,2023-03-01,,,Yes,Introduction to Masonry,2023-03-01
1719,2000-07-08,2023-06-15,2023-03-01,2023-03-06,2023-06-15,No,Carpentry,2023-03-01
1720,1996-10-30,,2023-03-01,,,No,Introduction to Masonry,2023-03-01
1721,2002-11-18,,2023-03-07,2023-03-13,2023-03-24,No,Introduction to Masonry,2023-03-07
1722,1999-01-26,2023-05-26,2023-03-07,2023-03-13,2023-05-26,No,Introduction to Masonry,2023-03-07
